canonical_pair_id,target_key,source_image_key,target_image_key,split_key,manifest_hash,runner_contract_hash,metric_contract_hash,base_variant_id,geometry_variant_id,base_checkpoint_or_artifact,geometry_checkpoint_or_artifact,base_pred_heading_deg,base_pred_distance,base_heading_abs_error,base_distance_abs_error,geometry_pred_heading_deg,geometry_pred_distance,geometry_heading_abs_error,geometry_distance_abs_error,delta_heading_abs_error,delta_distance_abs_error,delta_direction_heading,delta_direction_distance,row_status,blocked_reason,claim_level
0933/50_01,0933,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,122.661308,3.8003010000000472,0.6613080000000053,100.4605484008789,124.13304901123047,3.539459228515625,2.1330490112304688,0.26084177,-1.471741,geometry_better,geometry_worse,ok,,validation_only
0933/53_20,0933,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,82.731033,7.67364500000005,0.2310329999999965,60.70989990234375,102.5671615600586,0.70989990234375,20.067161560058594,6.9637451,-19.836129,geometry_better,geometry_worse,ok,,validation_only
0934/14_46,0934,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,-75.568581,29.746559000000047,4.431419000000005,-79.82182312011719,-76.53874969482422,0.1781768798828125,3.4612503051757812,29.568382,0.97016869,geometry_better,geometry_better,ok,,validation_only
0934/21_51,0934,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,-71.384659,22.191269000000062,3.615341000000001,-119.15501403808594,-87.13856506347656,0.8449859619140625,12.138565063476562,21.346283,-8.5232241,geometry_better,geometry_worse,ok,,validation_only
0934/43_49,0934,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,-15.48778,7.810944000000006,0.48778000000000077,119.4451904296875,-15.286444664001465,0.5548095703125,0.28644466400146484,7.2561344,0.20133534,geometry_better,geometry_better,ok,,validation_only
0934/50_02,0934,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,121.177902,9.01225999999994,1.1779020000000031,119.21598052978516,121.81512451171875,0.784027099609375,1.81512451171875,8.2282329,-0.63722251,geometry_better,geometry_worse,ok,,validation_only
0934/50_18,0934,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,79.83889,3.16537500000004,0.16110999999999365,81.71380615234375,95.08306121826172,1.71380615234375,15.083061218261719,1.4515688,-14.921951,geometry_better,geometry_worse,ok,,validation_only
0934/50_26,0934,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,59.930843,0.29560099999994804,0.06915699999999703,-117.3232650756836,69.7586441040039,2.676727294921875,9.758644104003906,-2.3811263,-9.6894871,geometry_worse,geometry_worse,ok,,validation_only
0934/53_02,0934,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,126.643715,23.81629200000006,0.8562849999999997,61.979793548583984,124.48975372314453,1.97979736328125,3.0102462768554688,21.836495,-2.1539613,geometry_better,geometry_worse,ok,,validation_only
0934/54_01,0934,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,126.081741,38.264297000000056,5.918259000000006,20.635560989379883,120.97826385498047,3.36444091796875,11.021736145019531,34.899856,-5.1034771,geometry_better,geometry_worse,ok,,validation_only
0935/08_49,0935,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,-101.295807,35.859222000000045,1.2041930000000036,101.92769622802734,-95.84354400634766,1.927703857421875,6.656455993652344,33.931518,-5.452263,geometry_better,geometry_worse,ok,,validation_only
0935/43_02,0935,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,101.881454,13.173385999999937,0.6185459999999949,-99.70431518554688,92.60541534423828,0.295684814453125,9.894584655761719,12.877701,-9.2760387,geometry_better,geometry_worse,ok,,validation_only
0935/50_03,0935,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,117.382477,11.010178000000053,0.1175230000000056,143.16940307617188,110.96212768554688,3.169403076171875,6.537872314453125,7.8407749,-6.4203493,geometry_better,geometry_worse,ok,,validation_only
0935/51_26,0935,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,62.081486,2.1938480000000595,0.41851400000000183,-140.89219665527344,82.1261978149414,0.8921966552734375,19.626197814941406,1.3016513,-19.207684,geometry_better,geometry_worse,ok,,validation_only
0936/01_40,0936,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,-97.095444,34.12161999999995,0.09544400000000053,62.75951385498047,-90.43012237548828,6.759521484375,6.569877624511719,27.362099,-6.4744336,geometry_better,geometry_worse,ok,,validation_only
0936/28_06,0936,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,55.529163,1.9524310000000469,0.5291629999999969,-79.38142395019531,49.89784622192383,0.6185760498046875,5.102153778076172,1.333855,-4.5729908,geometry_better,geometry_worse,ok,,validation_only
0936/45_21,0936,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,60.18465,5.674445999999932,0.18464999999999776,-115.76225280761719,78.50432586669922,4.2377471923828125,18.50432586669922,1.4366988,-18.319676,geometry_better,geometry_worse,ok,,validation_only
0936/47_27,0936,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,50.442341,8.156489999999991,0.442340999999999,-40.445640563964844,61.311553955078125,0.445648193359375,11.311553955078125,7.7108418,-10.869213,geometry_better,geometry_worse,ok,,validation_only
0936/50_10,0936,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,99.340942,14.45957900000002,0.6590580000000017,-79.93933868408203,103.86400604248047,0.0606689453125,3.8640060424804688,14.39891,-3.204948,geometry_better,geometry_worse,ok,,validation_only
0936/53_07,0936,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,114.488556,15.20030200000005,0.5114439999999973,161.0833282470703,115.78779602050781,1.0833282470703125,0.7877960205078125,14.116974,-0.27635202,geometry_better,geometry_worse,ok,,validation_only
0937/01_11,0937,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,-24.714518,1.1903529999999876,0.21451800000000176,-159.3494873046875,-21.929073333740234,4.6505126953125,2.5709266662597656,-3.4601597,-2.3564087,geometry_worse,geometry_worse,ok,,validation_only
0937/31_21,0937,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,24.563896,6.626250999999996,0.43610400000000027,162.9320526123047,30.96162223815918,2.9320526123046875,5.96162223815918,3.6941984,-5.5255182,geometry_better,geometry_worse,ok,,validation_only
0937/33_01,0937,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,80.176079,4.352638000000013,0.6760790000000014,82.41048431396484,84.92887115478516,1.589508056640625,5.428871154785156,2.7631299,-4.7527922,geometry_better,geometry_worse,ok,,validation_only
0937/46_41,0937,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,13.023058,3.002952999999991,0.5230580000000007,-96.25651550292969,49.89401626586914,3.7434844970703125,37.39401626586914,-0.7405315,-36.870958,geometry_worse,geometry_worse,ok,,validation_only
0937/47_04,0937,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,106.906403,2.9477390000000128,0.5935970000000026,-139.634521484375,106.52172088623047,0.365478515625,0.9782791137695312,2.5822605,-0.38468211,geometry_better,geometry_worse,ok,,validation_only
0937/52_12,0937,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,99.589104,12.891068000000018,0.41089599999999393,-78.86097717285156,100.83368682861328,1.1390228271484375,0.8336868286132812,11.752045,-0.42279083,geometry_better,geometry_worse,ok,,validation_only
0939/05_02,0939,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,8.431374,4.080666000000008,0.9313739999999999,-59.69977569580078,7.330166339874268,0.30023193359375,0.16983366012573242,3.7804341,0.76154034,geometry_better,geometry_better,ok,,validation_only
0939/05_45,0939,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,-99.052956,36.08428199999997,0.9470440000000053,82.3096923828125,-91.79984283447266,2.3096923828125,8.200157165527344,33.77459,-7.2531132,geometry_better,geometry_worse,ok,,validation_only
0939/13_07,0939,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,15.236035,0.6223599999999863,0.23603499999999933,-116.94229125976562,5.021920204162598,3.057708740234375,9.978079795837402,-2.4353487,-9.7420448,geometry_worse,geometry_worse,ok,,validation_only
0939/20_22,0939,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,-5.50111,4.021702000000005,0.5011099999999997,42.105655670166016,-4.437382698059082,2.10565185546875,0.562617301940918,1.9160501,-0.061507302,geometry_better,geometry_worse,ok,,validation_only
0939/25_12,0939,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,31.88463,2.9566649999999868,0.6153699999999986,100.06468963623047,32.11929702758789,0.064697265625,0.3807029724121094,2.8919677,0.23466703,geometry_better,geometry_better,ok,,validation_only
0939/39_08,0939,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,77.173553,3.122696000000019,0.3264470000000017,98.47528839111328,78.7439193725586,1.52471923828125,1.2439193725585938,1.5979768,-0.91747237,geometry_better,geometry_worse,ok,,validation_only
0939/54_17,0939,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,93.038818,6.987255000000005,0.5388180000000062,-19.578615188598633,94.9679946899414,0.42138671875,2.4679946899414062,6.5658683,-1.9291767,geometry_better,geometry_worse,ok,,validation_only
0943/01_28,0943,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,-64.392715,1.0387729999999635,2.6072850000000045,-178.67295837402344,-52.217594146728516,5.3270263671875,14.782405853271484,-4.2882534,-12.175121,geometry_worse,geometry_worse,ok,,validation_only
0943/05_21,0943,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,-37.332535,11.021708999999987,2.667465,-43.000728607177734,-32.413631439208984,3.000732421875,7.586368560791016,8.0209766,-4.9189036,geometry_better,geometry_worse,ok,,validation_only
0943/30_07,0943,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,57.459789,0.12051400000004264,0.04021099999999933,-98.18934631347656,63.193058013916016,1.8106536865234375,5.693058013916016,-1.6901397,-5.652847,geometry_worse,geometry_worse,ok,,validation_only
0943/38_04,0943,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,85.158203,5.894966000000039,0.15820300000000032,42.22661209106445,79.10733032226562,2.2266082763671875,5.892669677734375,3.6683577,-5.7344667,geometry_better,geometry_worse,ok,,validation_only
0943/44_12,0943,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,79.689339,2.3858340000000453,0.3106609999999961,81.52299499511719,86.83102416992188,1.5229949951171875,6.831024169921875,0.862839,-6.5203632,geometry_better,geometry_worse,ok,,validation_only
0943/50_19,0943,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,77.516396,2.3931499999999346,0.0163960000000003,104.45458984375,86.80450439453125,4.45458984375,9.30450439453125,-2.0614398,-9.2881084,geometry_worse,geometry_worse,ok,,validation_only
0944/02_08,0944,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,-15.097387,5.503746000000007,0.09738699999999945,117.74784851074219,-15.868439674377441,2.2521514892578125,0.8684396743774414,3.2515945,-0.77105267,geometry_better,geometry_worse,ok,,validation_only
0944/06_40,0944,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,-81.015747,17.680893000000026,3.9842529999999954,-42.691192626953125,-86.1883316040039,2.691192626953125,1.1883316040039062,14.9897,2.7959214,geometry_better,geometry_better,ok,,validation_only
0944/33_05,0944,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,68.400383,18.318892999999974,1.599616999999995,157.90029907226562,63.5187873840332,2.099700927734375,6.481212615966797,16.219192,-4.8815956,geometry_better,geometry_worse,ok,,validation_only
